100_0.20789473684210524, 868.5930787589499
99_0.20789473684210524, 870.8718861209965
96_0.20789473684210524, 884.0023752969122
98_0.20789473684210524, 884.3683589138135
97_0.20789473684210524, 891.2960760998811
95_0.20789473684210524, 892.8507821901323
94_0.20789473684210524, 909.948502994012
100_0.26052631578947366, 916.671724137931
91_0.20789473684210524, 923.0434782608695
90_0.20789473684210524, 926.0615199034982
92_0.20789473684210524, 945.6537530266345
99_0.26052631578947366, 948.8990182328191
98_0.26052631578947366, 950.9314685314686
93_0.20789473684210524, 954.3106796116506
88_0.20789473684210524, 979.8311218335344
100_0.3131578947368421, 986.5388513513515
80_0.20789473684210524, 994.1019900497513
89_0.20789473684210524, 994.4448484848484
78_0.26052631578947366, 1002.6695035460992
81_0.20789473684210524, 1010.4364089775561
79_0.26052631578947366, 1016.0285306704708
79_0.20789473684210524, 1022.5565217391304
78_0.20789473684210524, 1025.4190358467242
87_0.20789473684210524, 1030.905055487053
85_0.20789473684210524, 1035.3698630136985
84_0.20789473684210524, 1035.8349875930521
86_0.26052631578947366, 1041.8776371308018
77_0.26052631578947366, 1043.0451339915373
85_0.26052631578947366, 1043.6468023255816
76_0.26052631578947366, 1044.9367088607596
86_0.20789473684210524, 1046.9434194341943
87_0.26052631578947366, 1051.1570014144272
91_0.15526315789473683, 1054.1576086956522
83_0.15526315789473683, 1057.8634020618556
84_0.26052631578947366, 1058.959712230216
96_0.26052631578947366, 1059.8794326241134
90_0.26052631578947366, 1066.8838526912182
91_0.3131578947368421, 1067.098976109215
93_0.26052631578947366, 1067.6988636363637
90_0.15526315789473683, 1068.1455782312926
77_0.20789473684210524, 1070.9109159347554
95_0.26052631578947366, 1073.371794871795
76_0.20789473684210524, 1073.5955056179776
97_0.26052631578947366, 1074.460881934566
92_0.26052631578947366, 1078.7457627118645
90_0.3131578947368421, 1080.2372881355932
82_0.15526315789473683, 1080.568093385214
83_0.26052631578947366, 1081.590711175617
82_0.20789473684210524, 1081.9714285714285
85_0.15526315789473683, 1083.6526717557251
84_0.15526315789473683, 1084.3982188295165
91_0.26052631578947366, 1085.625
83_0.20789473684210524, 1087.0651629072681
72_0.20789473684210524, 1087.7588739290086
80_0.3131578947368421, 1087.7775919732442
95_0.15526315789473683, 1088.6063535911603
92_0.15526315789473683, 1090.3466299862448
94_0.26052631578947366, 1091.0367751060821
82_0.26052631578947366, 1093.946762589928
87_0.15526315789473683, 1095.612323491656
81_0.3131578947368421, 1102.9729729729731
94_0.15526315789473683, 1103.4375
99_0.15526315789473683, 1104.826330532213
86_0.15526315789473683, 1106.6666666666665
88_0.3131578947368421, 1107.9195979899498
93_0.15526315789473683, 1109.7964480874316
89_0.26052631578947366, 1109.902857142857
72_0.26052631578947366, 1110.6732117812062
98_0.15526315789473683, 1111.5347517730497
99_0.3131578947368421, 1113.344122657581
88_0.3657894736842105, 1113.984
73_0.20789473684210524, 1113.9963099630997
88_0.26052631578947366, 1114.1820768136558
73_0.26052631578947366, 1114.6056338028168
100_0.15526315789473683, 1118.371387283237
98_0.3131578947368421, 1119.3074324324323
92_0.3131578947368421, 1122.0741989881956
96_0.15526315789473683, 1125.951388888889
70_0.20789473684210524, 1126.029304029304
89_0.3657894736842105, 1131.6016096579476
97_0.15526315789473683, 1131.6074895977808
72_0.3131578947368421, 1131.7816091954023
75_0.20789473684210524, 1133.982389937107
81_0.26052631578947366, 1134.077809798271
74_0.20789473684210524, 1136.4080100125157
93_0.3131578947368421, 1136.6324786324785
97_0.3131578947368421, 1137.6424957841484
86_0.3131578947368421, 1137.9917355371902
85_0.3131578947368421, 1138.3714285714286
60_0.20789473684210524, 1138.8909512761022
75_0.26052631578947366, 1140.336146272855
83_0.3131578947368421, 1142.9093959731542
73_0.3131578947368421, 1143.3322314049587
81_0.15526315789473683, 1143.860759493671
96_0.3131578947368421, 1147.2231543624162
80_0.15526315789473683, 1147.4278416347381
87_0.3131578947368421, 1147.5845896147405
63_0.20789473684210524, 1149.558194774347
80_0.26052631578947366, 1150.1314285714286
62_0.20789473684210524, 1150.5194805194806
82_0.3131578947368421, 1150.635
89_0.3131578947368421, 1153.6836734693877
89_0.15526315789473683, 1154.2314814814815
74_0.26052631578947366, 1154.3464235624124
61_0.20789473684210524, 1154.3508771929826
71_0.20789473684210524, 1158.0764488286068
95_0.3131578947368421, 1159.7350427350427
74_0.3131578947368421, 1161.2568218298554
93_0.3657894736842105, 1165.632734530938
84_0.3131578947368421, 1171.3444259567386
94_0.3131578947368421, 1171.3492333901193
77_0.15526315789473683, 1173.573566084788
75_0.3131578947368421, 1175.5209677419355
88_0.15526315789473683, 1178.1691078561917
92_0.3657894736842105, 1180.1148514851484
79_0.15526315789473683, 1195.4698492462312
68_0.20789473684210524, 1202.3182374541002
78_0.15526315789473683, 1202.330808080808
76_0.15526315789473683, 1202.4590163934427
95_0.3657894736842105, 1204.8568548387098
69_0.20789473684210524, 1207.608910891089
60_0.26052631578947366, 1210.9247027741083
75_0.15526315789473683, 1211.1724137931035
84_0.3657894736842105, 1215.87109375
68_0.3131578947368421, 1218.2783171521037
86_0.3657894736842105, 1221.3555992141453
74_0.15526315789473683, 1221.3590733590734
67_0.3657894736842105, 1225.3382899628252
61_0.26052631578947366, 1226.0106382978722
68_0.26052631578947366, 1228.8300835654597
78_0.3131578947368421, 1234.4991680532446
97_0.4184210526315789, 1234.5340050377833
70_0.26052631578947366, 1234.875
90_0.3657894736842105, 1236.6640316205533
69_0.3131578947368421, 1236.9690048939642
87_0.4184210526315789, 1237.344262295082
73_0.15526315789473683, 1237.6156763590393
94_0.3657894736842105, 1238.142857142857
88_0.4184210526315789, 1238.4779582366589
69_0.26052631578947366, 1241.3678321678321
83_0.3657894736842105, 1241.7142857142858
86_0.4184210526315789, 1243.0697674418604
96_0.3657894736842105, 1243.2268041237114
62_0.26052631578947366, 1243.3684210526314
82_0.3657894736842105, 1243.4248496993987
91_0.3657894736842105, 1247.2529644268775
72_0.15526315789473683, 1247.453164556962
52_0.20789473684210524, 1251.6089965397923
65_0.20789473684210524, 1255.4007220216606
85_0.3657894736842105, 1255.6863905325442
97_0.3657894736842105, 1256.0788381742739
63_0.26052631578947366, 1257.2781546811398
89_0.4184210526315789, 1259.8457943925234
66_0.3657894736842105, 1261.3694852941176
68_0.3657894736842105, 1262.8022598870057
59_0.20789473684210524, 1264.6493506493507
77_0.3131578947368421, 1265.9816053511706
71_0.26052631578947366, 1266.2428571428572
53_0.20789473684210524, 1270.334878331402
81_0.3657894736842105, 1273.8779527559054
94_0.4184210526315789, 1274.5588235294117
76_0.3131578947368421, 1274.876644736842
66_0.3131578947368421, 1275.6924315619967
96_0.4184210526315789, 1276.6125
99_0.4184210526315789, 1277.0948717948718
79_0.3131578947368421, 1277.6767676767677
64_0.20789473684210524, 1277.9
87_0.3657894736842105, 1278.702380952381
58_0.20789473684210524, 1279.8714953271028
69_0.3657894736842105, 1281.2466539196942
64_0.26052631578947366, 1281.4596100278552
90_0.4184210526315789, 1281.4964705882353
85_0.4184210526315789, 1281.508120649652
67_0.20789473684210524, 1283.305724725944
80_0.3657894736842105, 1284.3933463796477
54_0.20789473684210524, 1287.7174418604652
65_0.26052631578947366, 1288.5331452750352
84_0.4184210526315789, 1289.9030023094688
98_0.4184210526315789, 1290.2188295165395
72_0.3657894736842105, 1290.2926356589148
66_0.20789473684210524, 1292.230303030303
92_0.4184210526315789, 1294.9619047619049
71_0.3131578947368421, 1295.848434925865
55_0.20789473684210524, 1295.891100702576
59_0.26052631578947366, 1296.7729083665338
73_0.3657894736842105, 1296.953216374269
58_0.26052631578947366, 1298.6155878467637
63_0.3131578947368421, 1301.0798722044728
63_0.15526315789473683, 1301.5817490494296
67_0.3131578947368421, 1311.190243902439
56_0.20789473684210524, 1312.7745327102803
71_0.3657894736842105, 1313.3268482490273
95_0.4184210526315789, 1314.871287128713
70_0.3657894736842105, 1315.4131274131273
62_0.15526315789473683, 1320.879177377892
98_0.3657894736842105, 1321.4504132231407
57_0.26052631578947366, 1322.977542932629
57_0.20789473684210524, 1326.5605170387778
93_0.4184210526315789, 1326.7874396135264
62_0.3131578947368421, 1327.9213836477988
67_0.26052631578947366, 1329.3664772727273
71_0.15526315789473683, 1329.9807445442875
66_0.26052631578947366, 1330.3986013986014
99_0.3657894736842105, 1333.8763102725368
70_0.3131578947368421, 1341.5334420880913
100_0.3657894736842105, 1345.0125786163521
50_0.20789473684210524, 1345.6728323699422
56_0.26052631578947366, 1345.953947368421
65_0.15526315789473683, 1352.5974358974358
51_0.20789473684210524, 1354.1618160651922
70_0.15526315789473683, 1354.6627906976744
91_0.4184210526315789, 1356.5942028985507
64_0.3657894736842105, 1359.0109289617485
78_0.3657894736842105, 1362.0077071290946
82_0.4184210526315789, 1364.4028103044498
61_0.15526315789473683, 1366.4961139896373
74_0.3657894736842105, 1367.626459143969
79_0.3657894736842105, 1368.9883720930231
55_0.26052631578947366, 1370.2855263157894
65_0.3657894736842105, 1370.5716911764707
59_0.15526315789473683, 1371.0549738219895
64_0.15526315789473683, 1371.6279069767443
75_0.3657894736842105, 1374.0157790927021
76_0.5236842105263158, 1379.9003322259136
68_0.15526315789473683, 1380.1555555555556
77_0.3657894736842105, 1387.283203125
69_0.15526315789473683, 1387.3302990897269
83_0.4184210526315789, 1390.1229314420805
49_0.20789473684210524, 1390.431738623104
67_0.15526315789473683, 1390.817232375979
62_0.3657894736842105, 1390.9057971014493
66_0.15526315789473683, 1391.7624020887727
77_0.5236842105263158, 1392.8389261744967
90_0.47105263157894733, 1398.5517241379312
100_0.4184210526315789, 1399.8306451612902
76_0.3657894736842105, 1400.1453488372094
54_0.26052631578947366, 1401.0575163398692
64_0.3131578947368421, 1401.3648
48_0.20789473684210524, 1402.4171494785633
55_0.3131578947368421, 1402.581818181818
65_0.3131578947368421, 1404.4668820678514
60_0.15526315789473683, 1404.575
54_0.3131578947368421, 1411.273542600897
88_0.47105263157894733, 1414.337950138504
81_0.5236842105263158, 1414.4918032786886
71_0.47105263157894733, 1419.3852459016393
58_0.15526315789473683, 1421.5941644562333
58_0.3131578947368421, 1423.4699537750384
59_0.3131578947368421, 1424.1915887850466
91_0.47105263157894733, 1426.5217391304348
89_0.47105263157894733, 1429.1988795518207
57_0.3131578947368421, 1431.202160493827
98_0.47105263157894733, 1436.1480362537766
52_0.26052631578947366, 1441.5729303547964
70_0.47105263157894733, 1444.6864864864865
100_0.47105263157894733, 1451.8606811145512
57_0.3657894736842105, 1452.6566371681415
72_0.4184210526315789, 1453.045871559633
63_0.3657894736842105, 1453.7214022140222
46_0.20789473684210524, 1454.4083526682134
56_0.3131578947368421, 1457.6030534351146
93_0.47105263157894733, 1458.6808510638298
85_0.47105263157894733, 1461.6201117318437
47_0.20789473684210524, 1463.6214953271028
57_0.15526315789473683, 1467.764238410596
72_0.47105263157894733, 1470.5849582172702
84_0.47105263157894733, 1470.661111111111
60_0.3131578947368421, 1471.6445131375579
58_0.3657894736842105, 1472.5260323159785
60_0.3657894736842105, 1473.2196428571428
61_0.3131578947368421, 1475.1805337519622
40_0.20789473684210524, 1475.8218859138533
56_0.15526315789473683, 1476.577896138482
80_0.5236842105263158, 1477.565359477124
50_0.26052631578947366, 1478.8719275549806
53_0.26052631578947366, 1481.5701058201057
56_0.3657894736842105, 1485.0963222416815
39_0.20789473684210524, 1485.6157407407406
76_0.4184210526315789, 1486.2529002320184
51_0.26052631578947366, 1489.4495412844037
73_0.47105263157894733, 1490.3389830508474
52_0.3131578947368421, 1490.9109792284867
96_0.47105263157894733, 1494.0178571428573
38_0.20789473684210524, 1495.3318025258322
76_0.5763157894736842, 1495.9923664122136
41_0.20789473684210524, 1501.0152582159624
86_0.47105263157894733, 1501.4606741573034
92_0.47105263157894733, 1501.9705014749263
59_0.3657894736842105, 1503.5786618444845
77_0.5763157894736842, 1506.4692307692305
75_0.5236842105263158, 1511.9602649006622
61_0.3657894736842105, 1512.233273056058
94_0.47105263157894733, 1512.4764705882353
47_0.26052631578947366, 1519.0474934036938
99_0.47105263157894733, 1519.4722222222222
77_0.47105263157894733, 1519.627840909091
84_0.5236842105263158, 1521.045751633987
95_0.47105263157894733, 1521.2934131736529
71_0.4184210526315789, 1521.3532110091744
85_0.5236842105263158, 1521.785234899329
74_0.4184210526315789, 1522.8056206088993
77_0.4184210526315789, 1523.544811320755
44_0.20789473684210524, 1525.707656612529
78_0.5236842105263158, 1526.8863636363635
80_0.4184210526315789, 1526.9741784037558
46_0.26052631578947366, 1531.5706806282722
76_0.47105263157894733, 1532.5352112676055
53_0.3131578947368421, 1532.5520361990953
87_0.47105263157894733, 1533.971590909091
78_0.4184210526315789, 1534.1949541284405
79_0.4184210526315789, 1537.385150812065
73_0.4184210526315789, 1537.5737704918033
70_0.4184210526315789, 1538.74715261959
45_0.20789473684210524, 1540.5530921820305
81_0.4184210526315789, 1543.235294117647
55_0.3657894736842105, 1543.4657293497364
60_0.4184210526315789, 1544.1416490486258
78_0.5763157894736842, 1545.7431906614786
78_0.47105263157894733, 1550.7556179775281
82_0.5236842105263158, 1551.077922077922
66_0.4184210526315789, 1552.353579175705
82_0.47105263157894733, 1553.6
83_0.47105263157894733, 1553.623595505618
52_0.3657894736842105, 1556.544502617801
61_0.4184210526315789, 1556.9354838709676
67_0.4184210526315789, 1561.8552631578948
54_0.15526315789473683, 1562.6315789473683
69_0.4184210526315789, 1563.8715596330276
68_0.4184210526315789, 1564.5045662100458
83_0.5236842105263158, 1565.2590163934426
44_0.26052631578947366, 1565.6666666666667
49_0.15526315789473683, 1567.4842931937171
75_0.4184210526315789, 1567.5402843601896
57_0.4184210526315789, 1567.5622406639004
43_0.20789473684210524, 1569.049180327869
56_0.4184210526315789, 1569.3535353535353
89_0.10263157894736842, 1573.2713472485768
75_0.5763157894736842, 1576.076923076923
53_0.3657894736842105, 1577.1975308641977
97_0.47105263157894733, 1577.3252279635258
88_0.10263157894736842, 1577.3498098859316
87_0.10263157894736842, 1577.4792452830188
48_0.15526315789473683, 1578.8695652173915
51_0.15526315789473683, 1579.2737789203084
74_0.5763157894736842, 1581.4372623574143
42_0.20789473684210524, 1582.064177362894
55_0.15526315789473683, 1582.4
80_0.5763157894736842, 1582.8682170542634
68_0.47105263157894733, 1587.8271276595744
48_0.26052631578947366, 1589.3395225464192
79_0.47105263157894733, 1591.4322033898306
79_0.5763157894736842, 1593.2390438247012
74_0.5236842105263158, 1594.144262295082
74_0.47105263157894733, 1596.0927536231884
45_0.26052631578947366, 1596.7739361702127
37_0.20789473684210524, 1599.2307692307693
81_0.5763157894736842, 1600.3921568627452
50_0.3131578947368421, 1602.3133433283358
54_0.3657894736842105, 1603.4668989547038
85_0.10263157894736842, 1605.1935483870966
51_0.3131578947368421, 1605.4115853658539
49_0.26052631578947366, 1606.5179760319572
86_0.10263157894736842, 1610.8030592734224
91_0.10263157894736842, 1611.5308151093438
75_0.47105263157894733, 1613.7126099706743
36_0.20789473684210524, 1613.730904817861
98_0.5236842105263158, 1615.1060606060605
92_0.10263157894736842, 1616.501030927835
68_0.5236842105263158, 1618.4748427672955
93_0.10263157894736842, 1618.7210743801652
53_0.15526315789473683, 1619.1164021164022
50_0.15526315789473683, 1623.10878112713
70_0.5236842105263158, 1623.3258785942492
58_0.4184210526315789, 1625.7682672233823
38_0.26052631578947366, 1625.8681462140992
72_0.5236842105263158, 1626.2178217821784
84_0.10263157894736842, 1626.5973282442749
90_0.10263157894736842, 1630.6467065868264
63_0.47105263157894733, 1631.0154241645246
39_0.26052631578947366, 1631.5190538764782
62_0.4184210526315789, 1632.2489451476795
69_0.47105263157894733, 1633.6675749318802
32_0.20789473684210524, 1633.9327925840093
98_0.5763157894736842, 1634.4134615384614
87_0.5236842105263158, 1636.0549828178694
73_0.5236842105263158, 1638.2020202020203
63_0.4184210526315789, 1641.573593073593
52_0.4184210526315789, 1643.754491017964
69_0.5236842105263158, 1644.3279742765271
52_0.15526315789473683, 1647.256341789052
55_0.4184210526315789, 1648.3333333333335
68_0.5763157894736842, 1649.5645756457563
41_0.26052631578947366, 1649.6524064171122
71_0.5236842105263158, 1652.7184466019417
46_0.3131578947368421, 1653.8513513513515
53_0.4184210526315789, 1657.2515212981743
33_0.20789473684210524, 1657.6236933797911
47_0.3131578947368421, 1658.728787878788
62_0.47105263157894733, 1661.0625
59_0.4184210526315789, 1661.3029661016947
40_0.26052631578947366, 1661.4668435013264
74_0.6289473684210527, 1662.4054054054054
79_0.5236842105263158, 1666.6237623762377
86_0.5236842105263158, 1671.3698630136985
51_0.4184210526315789, 1672.3014256619147
92_0.5763157894736842, 1678.1904761904761
42_0.3131578947368421, 1678.2338830584708
56_0.47105263157894733, 1681.1124401913876
90_0.5236842105263158, 1682.1290322580646
48_0.3131578947368421, 1682.1679273827533
60_0.47105263157894733, 1682.3032581453635
83_0.5763157894736842, 1686.5317460317463
92_0.5236842105263158, 1686.6937269372693
54_0.4184210526315789, 1687.0692464358453
45_0.3131578947368421, 1687.3129770992368
82_0.5763157894736842, 1687.6904761904764
99_0.5236842105263158, 1694.1807692307693
34_0.20789473684210524, 1695.8541423570596
49_0.3131578947368421, 1696.4381679389314
47_0.15526315789473683, 1697.1552878179384
42_0.26052631578947366, 1697.7603195739014
44_0.3131578947368421, 1699.627450980392
50_0.4184210526315789, 1701.142857142857
99_0.5763157894736842, 1701.871921182266
43_0.3131578947368421, 1703.333836858006
35_0.20789473684210524, 1704.6725352112676
53_0.47105263157894733, 1704.7880952380951
55_0.5236842105263158, 1705.3724340175954
61_0.47105263157894733, 1706.8320610687024
69_0.5763157894736842, 1707.9471698113207
46_0.15526315789473683, 1708.5994587280106
46_0.47105263157894733, 1710.5821917808219
40_0.3131578947368421, 1710.6769911504425
81_0.47105263157894733, 1711.3342696629215
45_0.15526315789473683, 1712.012080536913
100_0.5763157894736842, 1712.1658536585364
48_0.3657894736842105, 1712.2698961937717
46_0.5236842105263158, 1713.611111111111
49_0.3657894736842105, 1717.0624999999998
48_0.47105263157894733, 1717.391100702576
95_0.10263157894736842, 1718.8846960167716
94_0.10263157894736842, 1721.2357894736842
70_0.5763157894736842, 1721.3186813186815
66_0.5763157894736842, 1721.5257352941178
43_0.26052631578947366, 1723.4237967914437
72_0.5763157894736842, 1723.9770992366412
64_0.47105263157894733, 1726.0551181102362
57_0.47105263157894733, 1727.212195121951
41_0.3131578947368421, 1732.5336322869955
96_0.5236842105263158, 1733.113553113553
73_0.5763157894736842, 1733.5097276264592
66_0.5236842105263158, 1733.9719626168223
80_0.47105263157894733, 1737.2714681440443
64_0.4184210526315789, 1737.345652173913
50_0.3657894736842105, 1738.282534246575
56_0.5236842105263158, 1738.407738095238
93_0.5763157894736842, 1739.7168141592922
67_0.5236842105263158, 1739.8867924528302
97_0.5236842105263158, 1740.6792452830189
47_0.47105263157894733, 1742.4065420560748
60_0.5763157894736842, 1742.517857142857
67_0.5763157894736842, 1743.1615384615384
44_0.15526315789473683, 1743.2462787550744
51_0.47105263157894733, 1744.208037825059
100_0.5236842105263158, 1745.065573770492
54_0.5236842105263158, 1747.4685714285713
60_0.6289473684210527, 1749.0340425531913
31_0.20789473684210524, 1749.9650349650349
36_0.26052631578947366, 1750.6371911573472
61_0.6289473684210527, 1752.5324675324675
51_0.3657894736842105, 1753.0329289428078
37_0.15526315789473683, 1753.7204724409448
65_0.4184210526315789, 1753.8561946902655
91_0.5236842105263158, 1753.9051094890513
30_0.20789473684210524, 1754.394219653179
70_0.6289473684210527, 1754.5714285714284
47_0.5236842105263158, 1755.6621253405995
42_0.4184210526315789, 1755.736220472441
50_0.47105263157894733, 1756.9180327868853
43_0.3657894736842105, 1757.2772963604855
53_0.5236842105263158, 1758.6954022988505
51_0.5236842105263158, 1758.7016574585637
37_0.26052631578947366, 1759.0131926121373
49_0.47105263157894733, 1759.0285714285715
66_0.47105263157894733, 1760.8485639686685
50_0.5236842105263158, 1761.731506849315
93_0.5236842105263158, 1762.542750929368
94_0.5236842105263158, 1763.1397058823532
52_0.47105263157894733, 1764.3504672897197
33_0.26052631578947366, 1767.6715039577837
100_0.10263157894736842, 1768.9211136890954
93_0.6289473684210527, 1774.0227272727273
36_0.15526315789473683, 1778.2247340425533
32_0.26052631578947366, 1778.6164921465968
48_0.4184210526315789, 1779.1739130434783
95_0.5236842105263158, 1779.954887218045
71_0.5763157894736842, 1780.7865168539327
44_0.5236842105263158, 1783.8859416445625
43_0.15526315789473683, 1784.3134920634918
64_0.5236842105263158, 1785.8850931677018
67_0.47105263157894733, 1785.9894459102902
49_0.4184210526315789, 1786.2012072434609
71_0.6289473684210527, 1786.521739130435
42_0.3657894736842105, 1786.5591766723842
65_0.5236842105263158, 1788.5880503144654
52_0.5236842105263158, 1792.1746478873238
57_0.5236842105263158, 1792.209726443769
97_0.10263157894736842, 1792.6346153846155
43_0.47105263157894733, 1793.1824644549763
88_0.5236842105263158, 1794.4329896907218
96_0.10263157894736842, 1794.5572354211663
38_0.3131578947368421, 1796.9788838612367
39_0.3131578947368421, 1798.4800613496932
81_0.10263157894736842, 1799.9417475728155
45_0.5236842105263158, 1800.3835616438355
38_0.3657894736842105, 1801.6207482993195
43_0.4184210526315789, 1801.8803245436104
45_0.47105263157894733, 1803.6062052505965
89_0.5236842105263158, 1804.2727272727273
75_0.6289473684210527, 1805.4392523364484
59_0.6815789473684211, 1805.7487179487182
61_0.5763157894736842, 1805.8333333333335
31_0.26052631578947366, 1805.859375
28_0.20789473684210524, 1807.1135073779794
44_0.3657894736842105, 1808.8603448275862
42_0.15526315789473683, 1809.3501997336884
58_0.6815789473684211, 1809.5000000000002
83_0.10263157894736842, 1809.5405405405404
44_0.47105263157894733, 1813
49_0.5236842105263158, 1813.304347826087
42_0.47105263157894733, 1813.939393939394
29_0.20789473684210524, 1814.169724770642
48_0.5236842105263158, 1817.2941176470588
47_0.4184210526315789, 1818.90243902439
56_0.6289473684210527, 1819.9796747967478
65_0.47105263157894733, 1820.2058823529412
61_0.5236842105263158, 1820.5727554179566
62_0.5236842105263158, 1820.7147239263804
99_0.10263157894736842, 1821.0155902004453
30_0.26052631578947366, 1822.530012771392
39_0.3657894736842105, 1823.0222602739727
82_0.10263157894736842, 1824.8754863813228
64_0.5763157894736842, 1825.5714285714287
41_0.15526315789473683, 1826.3161375661375
39_0.15526315789473683, 1832.2767379679144
55_0.47105263157894733, 1835.3325183374084
47_0.3657894736842105, 1836.1064981949457
38_0.15526315789473683, 1836.1913746630728
63_0.5236842105263158, 1836.3808049535603
54_0.47105263157894733, 1836.9352517985612
80_0.10263157894736842, 1838.109589041096
42_0.6815789473684211, 1839.9590163934427
37_0.3657894736842105, 1841.217616580311
72_0.6289473684210527, 1841.3452914798208
35_0.15526315789473683, 1841.9842931937173
92_0.6289473684210527, 1842.4692737430169
34_0.15526315789473683, 1844.3540290620872
95_0.5763157894736842, 1846.6396396396397
40_0.15526315789473683, 1848.9556451612902
60_0.5236842105263158, 1849.2416918429003
100_0.6289473684210527, 1849.5000000000002
94_0.5763157894736842, 1849.9736842105262
59_0.47105263157894733, 1851.2336683417086
98_0.10263157894736842, 1851.6089887640449
57_0.6289473684210527, 1851.875
34_0.26052631578947366, 1855.6153846153845
77_0.10263157894736842, 1856.9647058823527
46_0.3657894736842105, 1857.686170212766
34_0.3131578947368421, 1861.6513353115727
49_0.6289473684210527, 1863.3127413127413
46_0.4184210526315789, 1863.3636363636365
58_0.47105263157894733, 1864.3333333333335
41_0.5236842105263158, 1865.457142857143
33_0.15526315789473683, 1866.0276315789474
40_0.3657894736842105, 1867.4006791171478
96_0.6289473684210527, 1868.6931818181818
62_0.5763157894736842, 1869.12734082397
41_0.3657894736842105, 1873.8214904679378
35_0.26052631578947366, 1873.927536231884
36_0.3657894736842105, 1874.3050847457628
90_0.5763157894736842, 1880.5087719298247
46_0.5763157894736842, 1883.2807570977916
35_0.3131578947368421, 1883.35552193646
53_0.5763157894736842, 1884.0487804878048
76_0.10263157894736842, 1884.4861660079052
57_0.5763157894736842, 1885.5454545454545
64_0.6289473684210527, 1886.8601694915253
48_0.6289473684210527, 1889.841509433962
55_0.5763157894736842, 1891.054945054945
98_0.6815789473684211, 1891.3435114503816
27_0.20789473684210524, 1894.5513698630136
50_0.5763157894736842, 1895.3247588424435
33_0.3131578947368421, 1895.4789156626505
56_0.5763157894736842, 1895.4821428571427
37_0.3131578947368421, 1897.3500000000001
36_0.3131578947368421, 1898.837555886736
63_0.6815789473684211, 1901.417525773196
65_0.5763157894736842, 1902.3544776119404
63_0.5763157894736842, 1902.76833976834
45_0.3657894736842105, 1906.04020979021
32_0.15526315789473683, 1909.307486631016
52_0.6289473684210527, 1911.2142857142858
44_0.4184210526315789, 1912.253937007874
91_0.5763157894736842, 1912.767857142857
62_0.6815789473684211, 1915.0643564356437
69_0.10263157894736842, 1918.2022900763359
40_0.5236842105263158, 1919.426966292135
52_0.5763157894736842, 1921.326530612245
97_0.6289473684210527, 1922
68_0.10263157894736842, 1922.9615384615386
47_0.5763157894736842, 1924.516129032258
32_0.3131578947368421, 1925.467455621302
65_0.6289473684210527, 1926.3939393939393
26_0.20789473684210524, 1928.4374999999998
54_0.5763157894736842, 1929.8500000000001
59_0.7342105263157894, 1931.3233532934132
99_0.6815789473684211, 1933.9847328244275
58_0.5763157894736842, 1935.636042402827
79_0.10263157894736842, 1936.5899419729208
30_0.3131578947368421, 1939.1778774289987
28_0.26052631578947366, 1940.4115384615386
